timestamp,engine_id,load_kw,rpm,param,value,unit,min,max
2026-01-02 13:00:00,DG1,480,1800,engine_lo_inlet_pressure_bar,3.67,bar,3.5,4.5
2026-01-02 13:00:00,DG1,480,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 13:00:00,DG1,480,1800,lo_inlet_temp_c,58.47,c,0,65
2026-01-02 13:00:00,DG1,480,1800,htcw_engine_outlet_temp_c,82.69,c,0,90
2026-01-02 13:00:00,DG1,480,1800,charge_air_pressure_bar,2.71,bar,0,3.5
2026-01-02 13:00:00,DG2,480,1800,engine_lo_inlet_pressure_bar,4.10,bar,3.5,4.5
2026-01-02 13:00:00,DG2,480,1800,tc_lo_inlet_pressure_bar,1.63,bar,1.3,2.0
2026-01-02 13:00:00,DG2,480,1800,lo_inlet_temp_c,58.14,c,0,65
2026-01-02 13:00:00,DG2,480,1800,htcw_engine_outlet_temp_c,82.39,c,0,90
2026-01-02 13:00:00,DG2,480,1800,charge_air_pressure_bar,3.17,bar,0,3.5
2026-01-02 13:00:00,DG3,320,1800,engine_lo_inlet_pressure_bar,3.72,bar,3.5,4.5
2026-01-02 13:00:00,DG3,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 13:00:00,DG3,320,1800,lo_inlet_temp_c,58.72,c,0,65
2026-01-02 13:00:00,DG3,320,1800,htcw_engine_outlet_temp_c,82.67,c,0,90
2026-01-02 13:00:00,DG3,320,1800,charge_air_pressure_bar,2.68,bar,0,3.5
2026-01-02 13:00:00,DG4,480,1800,engine_lo_inlet_pressure_bar,3.78,bar,3.5,4.5
2026-01-02 13:00:00,DG4,480,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 13:00:00,DG4,480,1800,lo_inlet_temp_c,58.01,c,0,65
2026-01-02 13:00:00,DG4,480,1800,htcw_engine_outlet_temp_c,82.20,c,0,90
2026-01-02 13:00:00,DG4,480,1800,charge_air_pressure_bar,2.84,bar,0,3.5
2026-01-02 14:00:00,DG1,320,1800,engine_lo_inlet_pressure_bar,3.67,bar,3.5,4.5
2026-01-02 14:00:00,DG1,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 14:00:00,DG1,320,1800,lo_inlet_temp_c,58.53,c,0,65
2026-01-02 14:00:00,DG1,320,1800,htcw_engine_outlet_temp_c,82.49,c,0,90
2026-01-02 14:00:00,DG1,320,1800,charge_air_pressure_bar,2.64,bar,0,3.5
2026-01-02 14:00:00,DG2,160,1500,engine_lo_inlet_pressure_bar,4.13,bar,3.5,4.5
2026-01-02 14:00:00,DG2,160,1500,tc_lo_inlet_pressure_bar,1.64,bar,1.3,2.0
2026-01-02 14:00:00,DG2,160,1500,lo_inlet_temp_c,58.15,c,0,65
2026-01-02 14:00:00,DG2,160,1500,htcw_engine_outlet_temp_c,82.01,c,0,90
2026-01-02 14:00:00,DG2,160,1500,charge_air_pressure_bar,2.98,bar,0,3.5
2026-01-02 14:00:00,DG3,240,1800,engine_lo_inlet_pressure_bar,3.67,bar,3.5,4.5
2026-01-02 14:00:00,DG3,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 14:00:00,DG3,240,1800,lo_inlet_temp_c,58.67,c,0,65
2026-01-02 14:00:00,DG3,240,1800,htcw_engine_outlet_temp_c,82.57,c,0,90
2026-01-02 14:00:00,DG3,240,1800,charge_air_pressure_bar,2.64,bar,0,3.5
2026-01-02 14:00:00,DG4,240,1800,engine_lo_inlet_pressure_bar,3.73,bar,3.5,4.5
2026-01-02 14:00:00,DG4,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 14:00:00,DG4,240,1800,lo_inlet_temp_c,57.98,c,0,65
2026-01-02 14:00:00,DG4,240,1800,htcw_engine_outlet_temp_c,81.91,c,0,90
2026-01-02 14:00:00,DG4,240,1800,charge_air_pressure_bar,2.72,bar,0,3.5
2026-01-02 15:00:00,DG1,480,1800,engine_lo_inlet_pressure_bar,3.66,bar,3.5,4.5
2026-01-02 15:00:00,DG1,480,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 15:00:00,DG1,480,1800,lo_inlet_temp_c,58.54,c,0,65
2026-01-02 15:00:00,DG1,480,1800,htcw_engine_outlet_temp_c,82.75,c,0,90
2026-01-02 15:00:00,DG1,480,1800,charge_air_pressure_bar,2.68,bar,0,3.5
2026-01-02 15:00:00,DG2,240,1800,engine_lo_inlet_pressure_bar,4.12,bar,3.5,4.5
2026-01-02 15:00:00,DG2,240,1800,tc_lo_inlet_pressure_bar,1.62,bar,1.3,2.0
2026-01-02 15:00:00,DG2,240,1800,lo_inlet_temp_c,58.21,c,0,65
2026-01-02 15:00:00,DG2,240,1800,htcw_engine_outlet_temp_c,82.12,c,0,90
2026-01-02 15:00:00,DG2,240,1800,charge_air_pressure_bar,3.06,bar,0,3.5
2026-01-02 15:00:00,DG3,320,1800,engine_lo_inlet_pressure_bar,3.69,bar,3.5,4.5
2026-01-02 15:00:00,DG3,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 15:00:00,DG3,320,1800,lo_inlet_temp_c,58.73,c,0,65
2026-01-02 15:00:00,DG3,320,1800,htcw_engine_outlet_temp_c,82.69,c,0,90
2026-01-02 15:00:00,DG3,320,1800,charge_air_pressure_bar,2.69,bar,0,3.5
2026-01-02 15:00:00,DG4,320,1800,engine_lo_inlet_pressure_bar,3.72,bar,3.5,4.5
2026-01-02 15:00:00,DG4,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 15:00:00,DG4,320,1800,lo_inlet_temp_c,57.99,c,0,65
2026-01-02 15:00:00,DG4,320,1800,htcw_engine_outlet_temp_c,82.07,c,0,90
2026-01-02 15:00:00,DG4,320,1800,charge_air_pressure_bar,2.78,bar,0,3.5
2026-01-02 16:00:00,DG1,240,1800,engine_lo_inlet_pressure_bar,3.65,bar,3.5,4.5
2026-01-02 16:00:00,DG1,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 16:00:00,DG1,240,1800,lo_inlet_temp_c,58.58,c,0,65
2026-01-02 16:00:00,DG1,240,1800,htcw_engine_outlet_temp_c,82.42,c,0,90
2026-01-02 16:00:00,DG1,240,1800,charge_air_pressure_bar,2.61,bar,0,3.5
2026-01-02 16:00:00,DG2,480,1800,engine_lo_inlet_pressure_bar,4.06,bar,3.5,4.5
2026-01-02 16:00:00,DG2,480,1800,tc_lo_inlet_pressure_bar,1.63,bar,1.3,2.0
2026-01-02 16:00:00,DG2,480,1800,lo_inlet_temp_c,58.19,c,0,65
2026-01-02 16:00:00,DG2,480,1800,htcw_engine_outlet_temp_c,82.34,c,0,90
2026-01-02 16:00:00,DG2,480,1800,charge_air_pressure_bar,3.15,bar,0,3.5
2026-01-02 16:00:00,DG3,320,1800,engine_lo_inlet_pressure_bar,3.62,bar,3.5,4.5
2026-01-02 16:00:00,DG3,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 16:00:00,DG3,320,1800,lo_inlet_temp_c,58.74,c,0,65
2026-01-02 16:00:00,DG3,320,1800,htcw_engine_outlet_temp_c,82.73,c,0,90
2026-01-02 16:00:00,DG3,320,1800,charge_air_pressure_bar,2.67,bar,0,3.5
2026-01-02 16:00:00,DG4,640,1800,engine_lo_inlet_pressure_bar,3.76,bar,3.5,4.5
2026-01-02 16:00:00,DG4,640,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 16:00:00,DG4,640,1800,lo_inlet_temp_c,58.06,c,0,65
2026-01-02 16:00:00,DG4,640,1800,htcw_engine_outlet_temp_c,82.40,c,0,90
2026-01-02 16:00:00,DG4,640,1800,charge_air_pressure_bar,2.82,bar,0,3.5
2026-01-02 17:00:00,DG1,480,1800,engine_lo_inlet_pressure_bar,3.63,bar,3.5,4.5
2026-01-02 17:00:00,DG1,480,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 17:00:00,DG1,480,1800,lo_inlet_temp_c,58.53,c,0,65
2026-01-02 17:00:00,DG1,480,1800,htcw_engine_outlet_temp_c,82.74,c,0,90
2026-01-02 17:00:00,DG1,480,1800,charge_air_pressure_bar,2.68,bar,0,3.5
2026-01-02 17:00:00,DG2,480,1800,engine_lo_inlet_pressure_bar,4.08,bar,3.5,4.5
2026-01-02 17:00:00,DG2,480,1800,tc_lo_inlet_pressure_bar,1.61,bar,1.3,2.0
2026-01-02 17:00:00,DG2,480,1800,lo_inlet_temp_c,58.20,c,0,65
2026-01-02 17:00:00,DG2,480,1800,htcw_engine_outlet_temp_c,82.36,c,0,90
2026-01-02 17:00:00,DG2,480,1800,charge_air_pressure_bar,3.13,bar,0,3.5
2026-01-02 17:00:00,DG3,320,1800,engine_lo_inlet_pressure_bar,3.63,bar,3.5,4.5
2026-01-02 17:00:00,DG3,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 17:00:00,DG3,320,1800,lo_inlet_temp_c,58.77,c,0,65
2026-01-02 17:00:00,DG3,320,1800,htcw_engine_outlet_temp_c,82.74,c,0,90
2026-01-02 17:00:00,DG3,320,1800,charge_air_pressure_bar,2.65,bar,0,3.5
2026-01-02 17:00:00,DG4,480,1800,engine_lo_inlet_pressure_bar,3.73,bar,3.5,4.5
2026-01-02 17:00:00,DG4,480,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 17:00:00,DG4,480,1800,lo_inlet_temp_c,57.98,c,0,65
2026-01-02 17:00:00,DG4,480,1800,htcw_engine_outlet_temp_c,82.18,c,0,90
2026-01-02 17:00:00,DG4,480,1800,charge_air_pressure_bar,2.75,bar,0,3.5
2026-01-02 18:00:00,DG1,320,1800,engine_lo_inlet_pressure_bar,3.62,bar,3.5,4.5
2026-01-02 18:00:00,DG1,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 18:00:00,DG1,320,1800,lo_inlet_temp_c,58.50,c,0,65
2026-01-02 18:00:00,DG1,320,1800,htcw_engine_outlet_temp_c,82.57,c,0,90
2026-01-02 18:00:00,DG1,320,1800,charge_air_pressure_bar,2.61,bar,0,3.5
2026-01-02 18:00:00,DG2,320,1800,engine_lo_inlet_pressure_bar,4.08,bar,3.5,4.5
2026-01-02 18:00:00,DG2,320,1800,tc_lo_inlet_pressure_bar,1.51,bar,1.3,2.0
2026-01-02 18:00:00,DG2,320,1800,lo_inlet_temp_c,58.17,c,0,65
2026-01-02 18:00:00,DG2,320,1800,htcw_engine_outlet_temp_c,82.17,c,0,90
2026-01-02 18:00:00,DG2,320,1800,charge_air_pressure_bar,3.12,bar,0,3.5
2026-01-02 18:00:00,DG3,240,1800,engine_lo_inlet_pressure_bar,3.70,bar,3.5,4.5
2026-01-02 18:00:00,DG3,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 18:00:00,DG3,240,1800,lo_inlet_temp_c,58.77,c,0,65
2026-01-02 18:00:00,DG3,240,1800,htcw_engine_outlet_temp_c,82.66,c,0,90
2026-01-02 18:00:00,DG3,240,1800,charge_air_pressure_bar,2.63,bar,0,3.5
2026-01-02 18:00:00,DG4,160,1500,engine_lo_inlet_pressure_bar,3.77,bar,3.5,4.5
2026-01-02 18:00:00,DG4,160,1500,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 18:00:00,DG4,160,1500,lo_inlet_temp_c,58.03,c,0,65
2026-01-02 18:00:00,DG4,160,1500,htcw_engine_outlet_temp_c,81.87,c,0,90
2026-01-02 18:00:00,DG4,160,1500,charge_air_pressure_bar,2.68,bar,0,3.5
2026-01-02 19:00:00,DG1,240,1800,engine_lo_inlet_pressure_bar,3.62,bar,3.5,4.5
2026-01-02 19:00:00,DG1,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 19:00:00,DG1,240,1800,lo_inlet_temp_c,58.57,c,0,65
2026-01-02 19:00:00,DG1,240,1800,htcw_engine_outlet_temp_c,82.48,c,0,90
2026-01-02 19:00:00,DG1,240,1800,charge_air_pressure_bar,2.58,bar,0,3.5
2026-01-02 19:00:00,DG2,240,1800,engine_lo_inlet_pressure_bar,4.07,bar,3.5,4.5
2026-01-02 19:00:00,DG2,240,1800,tc_lo_inlet_pressure_bar,1.60,bar,1.3,2.0
2026-01-02 19:00:00,DG2,240,1800,lo_inlet_temp_c,58.15,c,0,65
2026-01-02 19:00:00,DG2,240,1800,htcw_engine_outlet_temp_c,82.08,c,0,90
2026-01-02 19:00:00,DG2,240,1800,charge_air_pressure_bar,3.16,bar,0,3.5
2026-01-02 19:00:00,DG3,240,1800,engine_lo_inlet_pressure_bar,3.59,bar,3.5,4.5
2026-01-02 19:00:00,DG3,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 19:00:00,DG3,240,1800,lo_inlet_temp_c,58.82,c,0,65
2026-01-02 19:00:00,DG3,240,1800,htcw_engine_outlet_temp_c,82.72,c,0,90
2026-01-02 19:00:00,DG3,240,1800,charge_air_pressure_bar,2.62,bar,0,3.5
2026-01-02 19:00:00,DG4,240,1800,engine_lo_inlet_pressure_bar,3.75,bar,3.5,4.5
2026-01-02 19:00:00,DG4,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 19:00:00,DG4,240,1800,lo_inlet_temp_c,58.02,c,0,65
2026-01-02 19:00:00,DG4,240,1800,htcw_engine_outlet_temp_c,81.92,c,0,90
2026-01-02 19:00:00,DG4,240,1800,charge_air_pressure_bar,2.72,bar,0,3.5
2026-01-02 20:00:00,DG1,480,1800,engine_lo_inlet_pressure_bar,3.54,bar,3.5,4.5
2026-01-02 20:00:00,DG1,480,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 20:00:00,DG1,480,1800,lo_inlet_temp_c,58.54,c,0,65
2026-01-02 20:00:00,DG1,480,1800,htcw_engine_outlet_temp_c,82.78,c,0,90
2026-01-02 20:00:00,DG1,480,1800,charge_air_pressure_bar,2.62,bar,0,3.5
2026-01-02 20:00:00,DG2,640,1800,engine_lo_inlet_pressure_bar,4.09,bar,3.5,4.5
2026-01-02 20:00:00,DG2,640,1800,tc_lo_inlet_pressure_bar,1.60,bar,1.3,2.0
2026-01-02 20:00:00,DG2,640,1800,lo_inlet_temp_c,58.24,c,0,65
2026-01-02 20:00:00,DG2,640,1800,htcw_engine_outlet_temp_c,82.59,c,0,90
2026-01-02 20:00:00,DG2,640,1800,charge_air_pressure_bar,3.12,bar,0,3.5
2026-01-02 20:00:00,DG3,640,1800,engine_lo_inlet_pressure_bar,3.61,bar,3.5,4.5
2026-01-02 20:00:00,DG3,640,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 20:00:00,DG3,640,1800,lo_inlet_temp_c,58.89,c,0,65
2026-01-02 20:00:00,DG3,640,1800,htcw_engine_outlet_temp_c,83.22,c,0,90
2026-01-02 20:00:00,DG3,640,1800,charge_air_pressure_bar,2.74,bar,0,3.5
2026-01-02 20:00:00,DG4,160,1500,engine_lo_inlet_pressure_bar,3.69,bar,3.5,4.5
2026-01-02 20:00:00,DG4,160,1500,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 20:00:00,DG4,160,1500,lo_inlet_temp_c,58.03,c,0,65
2026-01-02 20:00:00,DG4,160,1500,htcw_engine_outlet_temp_c,81.84,c,0,90
2026-01-02 20:00:00,DG4,160,1500,charge_air_pressure_bar,2.67,bar,0,3.5
2026-01-02 21:00:00,DG1,640,1800,engine_lo_inlet_pressure_bar,3.57,bar,3.5,4.5
2026-01-02 21:00:00,DG1,640,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 21:00:00,DG1,640,1800,lo_inlet_temp_c,58.57,c,0,65
2026-01-02 21:00:00,DG1,640,1800,htcw_engine_outlet_temp_c,82.97,c,0,90
2026-01-02 21:00:00,DG1,640,1800,charge_air_pressure_bar,2.66,bar,0,3.5
2026-01-02 21:00:00,DG2,640,1800,engine_lo_inlet_pressure_bar,4.06,bar,3.5,4.5
2026-01-02 21:00:00,DG2,640,1800,tc_lo_inlet_pressure_bar,1.56,bar,1.3,2.0
2026-01-02 21:00:00,DG2,640,1800,lo_inlet_temp_c,58.20,c,0,65
2026-01-02 21:00:00,DG2,640,1800,htcw_engine_outlet_temp_c,82.59,c,0,90
2026-01-02 21:00:00,DG2,640,1800,charge_air_pressure_bar,3.18,bar,0,3.5
2026-01-02 21:00:00,DG3,160,1500,engine_lo_inlet_pressure_bar,3.63,bar,3.5,4.5
2026-01-02 21:00:00,DG3,160,1500,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 21:00:00,DG3,160,1500,lo_inlet_temp_c,58.83,c,0,65
2026-01-02 21:00:00,DG3,160,1500,htcw_engine_outlet_temp_c,82.58,c,0,90
2026-01-02 21:00:00,DG3,160,1500,charge_air_pressure_bar,2.57,bar,0,3.5
2026-01-02 21:00:00,DG4,240,1800,engine_lo_inlet_pressure_bar,3.74,bar,3.5,4.5
2026-01-02 21:00:00,DG4,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 21:00:00,DG4,240,1800,lo_inlet_temp_c,58.05,c,0,65
2026-01-02 21:00:00,DG4,240,1800,htcw_engine_outlet_temp_c,81.89,c,0,90
2026-01-02 21:00:00,DG4,240,1800,charge_air_pressure_bar,2.71,bar,0,3.5
2026-01-02 22:00:00,DG1,320,1800,engine_lo_inlet_pressure_bar,3.53,bar,3.5,4.5
2026-01-02 22:00:00,DG1,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 22:00:00,DG1,320,1800,lo_inlet_temp_c,58.59,c,0,65
2026-01-02 22:00:00,DG1,320,1800,htcw_engine_outlet_temp_c,82.61,c,0,90
2026-01-02 22:00:00,DG1,320,1800,charge_air_pressure_bar,2.56,bar,0,3.5
2026-01-02 22:00:00,DG2,160,1500,engine_lo_inlet_pressure_bar,4.08,bar,3.5,4.5
2026-01-02 22:00:00,DG2,160,1500,tc_lo_inlet_pressure_bar,1.60,bar,1.3,2.0
2026-01-02 22:00:00,DG2,160,1500,lo_inlet_temp_c,58.22,c,0,65
2026-01-02 22:00:00,DG2,160,1500,htcw_engine_outlet_temp_c,82.01,c,0,90
2026-01-02 22:00:00,DG2,160,1500,charge_air_pressure_bar,2.98,bar,0,3.5
2026-01-02 22:00:00,DG3,640,1800,engine_lo_inlet_pressure_bar,3.66,bar,3.5,4.5
2026-01-02 22:00:00,DG3,640,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 22:00:00,DG3,640,1800,lo_inlet_temp_c,58.80,c,0,65
2026-01-02 22:00:00,DG3,640,1800,htcw_engine_outlet_temp_c,83.22,c,0,90
2026-01-02 22:00:00,DG3,640,1800,charge_air_pressure_bar,2.66,bar,0,3.5
2026-01-02 22:00:00,DG4,480,1800,engine_lo_inlet_pressure_bar,3.73,bar,3.5,4.5
2026-01-02 22:00:00,DG4,480,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 22:00:00,DG4,480,1800,lo_inlet_temp_c,58.00,c,0,65
2026-01-02 22:00:00,DG4,480,1800,htcw_engine_outlet_temp_c,82.26,c,0,90
2026-01-02 22:00:00,DG4,480,1800,charge_air_pressure_bar,2.74,bar,0,3.5
2026-01-02 23:00:00,DG1,320,1800,engine_lo_inlet_pressure_bar,3.56,bar,3.5,4.5
2026-01-02 23:00:00,DG1,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 23:00:00,DG1,320,1800,lo_inlet_temp_c,58.63,c,0,65
2026-01-02 23:00:00,DG1,320,1800,htcw_engine_outlet_temp_c,82.63,c,0,90
2026-01-02 23:00:00,DG1,320,1800,charge_air_pressure_bar,2.55,bar,0,3.5
2026-01-02 23:00:00,DG2,640,1800,engine_lo_inlet_pressure_bar,4.07,bar,3.5,4.5
2026-01-02 23:00:00,DG2,640,1800,tc_lo_inlet_pressure_bar,1.55,bar,1.3,2.0
2026-01-02 23:00:00,DG2,640,1800,lo_inlet_temp_c,58.25,c,0,65
2026-01-02 23:00:00,DG2,640,1800,htcw_engine_outlet_temp_c,82.56,c,0,90
2026-01-02 23:00:00,DG2,640,1800,charge_air_pressure_bar,3.16,bar,0,3.5
2026-01-02 23:00:00,DG3,640,1800,engine_lo_inlet_pressure_bar,3.64,bar,3.5,4.5
2026-01-02 23:00:00,DG3,640,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 23:00:00,DG3,640,1800,lo_inlet_temp_c,58.83,c,0,65
2026-01-02 23:00:00,DG3,640,1800,htcw_engine_outlet_temp_c,83.23,c,0,90
2026-01-02 23:00:00,DG3,640,1800,charge_air_pressure_bar,2.75,bar,0,3.5
2026-01-02 23:00:00,DG4,320,1800,engine_lo_inlet_pressure_bar,3.70,bar,3.5,4.5
2026-01-02 23:00:00,DG4,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-02 23:00:00,DG4,320,1800,lo_inlet_temp_c,58.03,c,0,65
2026-01-02 23:00:00,DG4,320,1800,htcw_engine_outlet_temp_c,82.03,c,0,90
2026-01-02 23:00:00,DG4,320,1800,charge_air_pressure_bar,2.63,bar,0,3.5
2026-01-03 00:00:00,DG1,320,1800,engine_lo_inlet_pressure_bar,3.58,bar,3.5,4.5
2026-01-03 00:00:00,DG1,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-03 00:00:00,DG1,320,1800,lo_inlet_temp_c,58.61,c,0,65
2026-01-03 00:00:00,DG1,320,1800,htcw_engine_outlet_temp_c,82.62,c,0,90
2026-01-03 00:00:00,DG1,320,1800,charge_air_pressure_bar,2.55,bar,0,3.5
2026-01-03 00:00:00,DG2,160,1500,engine_lo_inlet_pressure_bar,4.12,bar,3.5,4.5
2026-01-03 00:00:00,DG2,160,1500,tc_lo_inlet_pressure_bar,1.62,bar,1.3,2.0
2026-01-03 00:00:00,DG2,160,1500,lo_inlet_temp_c,58.24,c,0,65
2026-01-03 00:00:00,DG2,160,1500,htcw_engine_outlet_temp_c,81.99,c,0,90
2026-01-03 00:00:00,DG2,160,1500,charge_air_pressure_bar,3.06,bar,0,3.5
2026-01-03 00:00:00,DG3,240,1800,engine_lo_inlet_pressure_bar,3.55,bar,3.5,4.5
2026-01-03 00:00:00,DG3,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-03 00:00:00,DG3,240,1800,lo_inlet_temp_c,58.88,c,0,65
2026-01-03 00:00:00,DG3,240,1800,htcw_engine_outlet_temp_c,82.74,c,0,90
2026-01-03 00:00:00,DG3,240,1800,charge_air_pressure_bar,2.56,bar,0,3.5
2026-01-03 00:00:00,DG4,240,1800,engine_lo_inlet_pressure_bar,3.69,bar,3.5,4.5
2026-01-03 00:00:00,DG4,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-03 00:00:00,DG4,240,1800,lo_inlet_temp_c,58.02,c,0,65
2026-01-03 00:00:00,DG4,240,1800,htcw_engine_outlet_temp_c,81.96,c,0,90
2026-01-03 00:00:00,DG4,240,1800,charge_air_pressure_bar,2.67,bar,0,3.5
2026-01-03 01:00:00,DG1,480,1800,engine_lo_inlet_pressure_bar,3.50,bar,3.5,4.5
2026-01-03 01:00:00,DG1,480,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-03 01:00:00,DG1,480,1800,lo_inlet_temp_c,58.63,c,0,65
2026-01-03 01:00:00,DG1,480,1800,htcw_engine_outlet_temp_c,82.88,c,0,90
2026-01-03 01:00:00,DG1,480,1800,charge_air_pressure_bar,2.59,bar,0,3.5
2026-01-03 01:00:00,DG2,320,1800,engine_lo_inlet_pressure_bar,4.11,bar,3.5,4.5
2026-01-03 01:00:00,DG2,320,1800,tc_lo_inlet_pressure_bar,1.57,bar,1.3,2.0
2026-01-03 01:00:00,DG2,320,1800,lo_inlet_temp_c,58.18,c,0,65
2026-01-03 01:00:00,DG2,320,1800,htcw_engine_outlet_temp_c,82.20,c,0,90
2026-01-03 01:00:00,DG2,320,1800,charge_air_pressure_bar,3.08,bar,0,3.5
2026-01-03 01:00:00,DG3,240,1800,engine_lo_inlet_pressure_bar,3.54,bar,3.5,4.5
2026-01-03 01:00:00,DG3,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-03 01:00:00,DG3,240,1800,lo_inlet_temp_c,58.91,c,0,65
2026-01-03 01:00:00,DG3,240,1800,htcw_engine_outlet_temp_c,82.79,c,0,90
2026-01-03 01:00:00,DG3,240,1800,charge_air_pressure_bar,2.55,bar,0,3.5
2026-01-03 01:00:00,DG4,320,1800,engine_lo_inlet_pressure_bar,3.69,bar,3.5,4.5
2026-01-03 01:00:00,DG4,320,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-03 01:00:00,DG4,320,1800,lo_inlet_temp_c,58.04,c,0,65
2026-01-03 01:00:00,DG4,320,1800,htcw_engine_outlet_temp_c,82.00,c,0,90
2026-01-03 01:00:00,DG4,320,1800,charge_air_pressure_bar,2.68,bar,0,3.5
2026-01-03 02:00:00,DG1,240,1800,engine_lo_inlet_pressure_bar,3.50,bar,3.5,4.5
2026-01-03 02:00:00,DG1,240,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-03 02:00:00,DG1,240,1800,lo_inlet_temp_c,58.61,c,0,65
2026-01-03 02:00:00,DG1,240,1800,htcw_engine_outlet_temp_c,82.55,c,0,90
2026-01-03 02:00:00,DG1,240,1800,charge_air_pressure_bar,2.49,bar,0,3.5
2026-01-03 02:00:00,DG2,160,1500,engine_lo_inlet_pressure_bar,4.08,bar,3.5,4.5
2026-01-03 02:00:00,DG2,160,1500,tc_lo_inlet_pressure_bar,1.56,bar,1.3,2.0
2026-01-03 02:00:00,DG2,160,1500,lo_inlet_temp_c,58.24,c,0,65
2026-01-03 02:00:00,DG2,160,1500,htcw_engine_outlet_temp_c,82.05,c,0,90
2026-01-03 02:00:00,DG2,160,1500,charge_air_pressure_bar,3.05,bar,0,3.5
2026-01-03 02:00:00,DG3,480,1800,engine_lo_inlet_pressure_bar,3.52,bar,3.5,4.5
2026-01-03 02:00:00,DG3,480,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-03 02:00:00,DG3,480,1800,lo_inlet_temp_c,58.90,c,0,65
2026-01-03 02:00:00,DG3,480,1800,htcw_engine_outlet_temp_c,83.12,c,0,90
2026-01-03 02:00:00,DG3,480,1800,charge_air_pressure_bar,2.63,bar,0,3.5
2026-01-03 02:00:00,DG4,640,1800,engine_lo_inlet_pressure_bar,3.67,bar,3.5,4.5
2026-01-03 02:00:00,DG4,640,1800,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
2026-01-03 02:00:00,DG4,640,1800,lo_inlet_temp_c,58.04,c,0,65
2026-01-03 02:00:00,DG4,640,1800,htcw_engine_outlet_temp_c,82.41,c,0,90
2026-01-03 02:00:00,DG4,640,1800,charge_air_pressure_bar,2.79,bar,0,3.5
2026-01-03 03:00:00,DG1,160,1500,engine_lo_inlet_pressure_bar,3.50,bar,3.5,4.5
2026-01-03 03:00:00,DG1,160,1500,tc_lo_inlet_pressure_bar,1.30,bar,1.3,2.0
